relative_path,classID
target_voice/target10_0.wav,1
target_voice/target11_5.wav,1
target_voice/target2_2.wav,1
target_voice/target6_5.wav,1
target_voice/target8_0.wav,1
target_voice/target1_1.wav,1
target_voice/target5_7.wav,1
target_voice/target12_9.wav,1
target_voice/target11_1.wav,1
target_voice/target5_10.wav,1
target_voice/target10_2.wav,1
target_voice/target8_9.wav,1
target_voice/target4_7.wav,1
target_voice/target2_6.wav,1
target_voice/target12_5.wav,1
target_voice/target11_4.wav,1
target_voice/target3_6.wav,1
target_voice/target10_1.wav,1
target_voice/target10_3.wav,1
target_voice/target9_4.wav,1
target_voice/target5_3.wav,1
other_voice_osr/1462-170142-0024.flac,0
other_voice_osr/1272-141231-0031.flac,0
other_voice_osr/5338-24615-0014.flac,0
other_voice_osr/777-126732-0007.flac,0
other_voice_osr/8297-275154-0027.flac,0
other_voice_osr/777-126732-0044.flac,0
other_voice_osr/2035-152373-0006.flac,0
other_voice_osr/6241-61943-0002.flac,0
other_voice_osr/3000-15664-0004.flac,0
other_voice_osr/2428-83699-0026.flac,0
other_voice_osr/3000-15664-0024.flac,0
other_voice_osr/1988-24833-0018.flac,0
other_voice_osr/3752-4944-0060.flac,0
other_voice_osr/3853-163249-0026.flac,0
other_voice_osr/7976-105575-0020.flac,0
other_voice_osr/1272-135031-0013.flac,0
other_voice_osr/1462-170142-0040.flac,0
other_voice_osr/1462-170138-0006.flac,0
other_voice_osr/3752-4943-0024.flac,0
other_voice_osr/2412-153954-0004.flac,0
other_voice_osr/2428-83699-0005.flac,0
target_voice/target8_1.wav,1
target_voice/target9_2.wav,1
target_voice/target12_3.wav,1
target_voice/target5_8.wav,1
target_voice/target1_2.wav,1
target_voice/target2_1.wav,1
target_voice/target4_1.wav,1
target_voice/target10_6.wav,1
target_voice/target10_4.wav,1
target_voice/target12_4.wav,1
target_voice/target3_3.wav,1
target_voice/target2_3.wav,1
target_voice/target6_9.wav,1
target_voice/target12_8.wav,1
target_voice/target1_6.wav,1
target_voice/target3_7.wav,1
target_voice/target6_0.wav,1
target_voice/target3_10.wav,1
target_voice/target1_3.wav,1
target_voice/target2_9.wav,1
other_voice_osr/6295-244435-0029.flac,0
other_voice_osr/3081-166546-0024.flac,0
other_voice_osr/1272-141231-0015.flac,0
other_voice_osr/174-50561-0006.flac,0
other_voice_osr/3752-4943-0021.flac,0
other_voice_osr/5694-64025-0006.flac,0
other_voice_osr/1272-141231-0002.flac,0
other_voice_osr/2803-154320-0014.flac,0
other_voice_osr/1462-170142-0022.flac,0
other_voice_osr/1993-147149-0012.flac,0
other_voice_osr/777-126732-0059.flac,0
other_voice_osr/5694-64029-0000.flac,0
other_voice_osr/6295-244435-0014.flac,0
other_voice_osr/6345-93306-0024.flac,0
other_voice_osr/5895-34629-0010.flac,0
other_voice_osr/84-121123-0009.flac,0
other_voice_osr/6345-93306-0010.flac,0
other_voice_osr/2086-149214-0004.flac,0
other_voice_osr/2086-149220-0046.flac,0
other_voice_osr/422-122949-0018.flac,0
